"5d00fec8ab0ad455e9fc4395","成都市金牛北站东一路26号","[ 30.6879790339176, 104.072670095583 ]"
"5d00fec8ab0ad455e9fc4397","成都市锦江中新街49号","[ 30.6628277988677, 104.082327792157 ]"
"5d00fec8ab0ad455e9fc4399","成都市高新天府大道北段1199号（高新国际广场旁）","[ 30.5915390843775, 104.076482803864 ]"
"5d00fec8ab0ad455e9fc439b","成都市金牛花圃路1号（第四人民医院对面）","[ 30.6853173477723, 104.086709546773 ]"
"5d00fec8ab0ad455e9fc439d","成都市高新永丰路7号（衣冠庙地铁口B出口）","[ 30.6396292217282, 104.058314172484 ]"
"5d00fec8ab0ad455e9fc439f","成都市郫都天府路88号","[ 30.7639343092562, 103.982163457962 ]"
"5d00fec8ab0ad455e9fc43a1","成都市锦江通源街588号","[ 30.6450995993166, 104.115556910965 ]"
"5d00fec9ab0ad455e9fc43a3","成都市锦江三官堂街与龙舟路交汇处（望江公园、望江楼正对面）","[ 30.6389367992823, 104.098957493249 ]"
"5d00fec9ab0ad455e9fc43a5","成都市锦江通源街588号","[ 30.6450995993166, 104.115556910965 ]"
"5d00fec9ab0ad455e9fc43a7","成都市锦江东二环通桂路7号(沙河公园旁)","[ 30.6430253230228, 104.124419135431 ]"
"5d00fec9ab0ad455e9fc43a9","成都市金牛花照壁街225号","[ 30.7053110882027, 104.041117127682 ]"
"5d00fec9ab0ad455e9fc43ab","成都市锦江东大路1号(地铁2号线牛市口站A出口、二环BRT牛市口站)","[ 30.6476998377131, 104.110369866482 ]"
"5d00fec9ab0ad455e9fc43ad","成都市成华建工路龙湖梵城","[ 30.665589283983, 104.108591550352 ]"
"5d00fec9ab0ad455e9fc43af","成都市天府新区天府大道与华府大道交汇处","[ 30.5617071390186, 104.07576258832 ]"
"5d00fec9ab0ad455e9fc43b1","成都市锦江汇源北路333号","[ 30.6444348194312, 104.122069562732 ]"
"5d00fec9ab0ad455e9fc43b3","成都市锦江南纱帽街77号","[ 30.6583493744826, 104.087748171197 ]"
"5d00fecaab0ad455e9fc43b5","成都市金牛北三环一段221号","[ 30.7194994019128, 104.036150224171 ]"
"5d00fecaab0ad455e9fc43b7","成都市金牛一环路北四段108号","[ 30.6847533875437, 104.094674690577 ]"
"5d00fecaab0ad455e9fc43b9","成都市金牛商贸大道二段189号","[ 30.7272548692873, 104.064484749812 ]"
"5d00fecaab0ad455e9fc43bb","成都市金牛西一环三段5号（地铁中医附院战D出口200米处）","[ 30.6725556630453, 104.046547744711 ]"
"5d00fecaab0ad455e9fc43bd","成都市金牛一环路北四段108号","[ 30.6847533875437, 104.094674690577 ]"
"5d00fecaab0ad455e9fc43bf","成都市成华二环路与府青路交汇处（原512建材市场旁）","[ 30.6936710757846, 104.104327383926 ]"
"5d00fecaab0ad455e9fc43c1","成都市新都新泰东路71号","[ 30.8270619264959, 104.179482588048 ]"
"5d00fecaab0ad455e9fc43c3","成都市新都太平碑路100号","[ 30.7602883597872, 104.097430463712 ]"
"5d00fecaab0ad455e9fc43c5","成都市高新剑南大道中段(成都七中旁)","[ 30.5657630624515, 104.048017282695 ]"
"5d00fecbab0ad455e9fc43c7","成都市高新交子大道333号","[ 30.5871885827362, 104.061208629617 ]"
"5d00fecbab0ad455e9fc43c9","成都市成华建设南路50号","[ 30.6758932910027, 104.128241544223 ]"
"5d00fecbab0ad455e9fc43cb","成都市锦江成龙大道与银木街交汇处","[ 30.6010495687485, 104.157741823398 ]"
"5d00fecbab0ad455e9fc43cd","成都市锦江静康路与静沙北路交汇处","[ 30.6280878987635, 104.12272857762 ]"
"5d00fecbab0ad455e9fc43cf","成都市锦江静康路与静沙北路交汇处","[ 30.6280878987635, 104.12272857762 ]"
"5d00fecbab0ad455e9fc43d1","成都市锦江茶花街106号","[ 30.6091208081469, 104.144838279188 ]"
"5d00fecbab0ad455e9fc43d3","成都市青羊光华东二路98号","[ 30.6799113256834, 103.968270124809 ]"
"5d00fecbab0ad455e9fc43d5","成都市高新天府大道旁老成仁路77号","[ 30.5411911972715, 104.08642047206 ]"
"5d00fecbab0ad455e9fc43d7","成都市成华跳蹬河槐树店路26号（成洛大道与中环路交汇处）","[ 30.6549309669851, 104.146402127572 ]"
"5d00feccab0ad455e9fc43d9","成都市成华崔家店路与跳蹬河路交汇处（崔家店路418号）","[ 30.6670710671884, 104.140888328352 ]"
"5d00feccab0ad455e9fc43db","成都市锦江成龙大道与银木街交界处","[ 30.6010495687485, 104.157741823398 ]"
"5d00feccab0ad455e9fc43dd","成都市锦江汇源南路366号","[ 30.6369541584771, 104.117321067704 ]"
"5d00feccab0ad455e9fc43df","成都市青羊清江中路1号","[ 30.6762883856453, 104.026822713696 ]"
"5d00feccab0ad455e9fc43e1","成都市青羊人民南路一段126号","[ 30.6590017758852, 104.071543428797 ]"
"5d00feccab0ad455e9fc43e3","成都市青羊光华南三路89号","[ 30.6711062482192, 103.968153284906 ]"
"5d00feccab0ad455e9fc43e5","成都市青羊光华北六路1号","[ 30.6804574806502, 103.960434929184 ]"
"5d00feccab0ad455e9fc43e7","成都市青羊日月大道与武青北路交汇处","[ 30.6822907127208, 103.972874505582 ]"
"5d00feccab0ad455e9fc43e9","成都市青羊光华东三路401号","[ 30.6774395033829, 103.972056943364 ]"
"5d00fecdab0ad455e9fc43eb","成都市青羊日月大道与武青北路交汇处","[ 30.6822907127208, 103.972874505582 ]"
"5d00fecdab0ad455e9fc43ed","成都市金牛一环路北二段北站西二路1号","[ 30.6931329374346, 104.072853742129 ]"
"5d00fecdab0ad455e9fc43ef","成都市金牛一环路北三段100号","[ 30.6897699751645, 104.08676980331 ]"
"5d00fecdab0ad455e9fc43f1","成都市金牛解放路一段20号","[ 30.6912603522132, 104.091565853733 ]"
"5d00fecdab0ad455e9fc43f3","成都市金牛金科西路58号","[ 30.7271516247155, 104.010672177745 ]"
"5d00fecdab0ad455e9fc43f5","成都市金牛西三环金牛大道金周路交汇处","[ 30.7270256208061, 104.001287869337 ]"
"5d00fecdab0ad455e9fc43f7","成都市金牛沙湾路220号","[ 30.6949857477679, 104.057433724389 ]"
"5d00fecdab0ad455e9fc43f9","成都市武侯红牌楼北街31号","[ 30.6421224411107, 104.042631584834 ]"
"5d00fecdab0ad455e9fc43fb","成都市武侯中环路与永顺路交汇处","[ 30.6424767637779, 104.029051763598 ]"
"5d00fecdab0ad455e9fc43fd","成都市武侯武阳大道二段261号","[ 30.6358558154444, 104.024697002164 ]"
"5d00feceab0ad455e9fc43ff","成都市武侯高攀西巷3号, 长荣路66号","[ 30.6185438495845, 104.084823015372 ]"
"5d00feceab0ad455e9fc4401","成都市武侯武侯立交聚龙路168号（武侯万达广场旁）","[ 30.6268517500627, 104.103649341131 ]"
"5d00feceab0ad455e9fc4403","成都市成华成华区建设南路50号","[ 30.6758932910027, 104.128241544223 ]"
"5d00feceab0ad455e9fc4405","成都市成华白龙江路与大巴山路交汇处","[ 30.6395441305082, 104.145935103927 ]"
"5d00feceab0ad455e9fc4407","成都市成华成华区白龙江路与大巴山路交汇处","[ 30.6395441305082, 104.145935103927 ]"
"5d00feceab0ad455e9fc4409","成都市成华建设南路50号","[ 30.6758932910027, 104.128241544223 ]"
"5d00feceab0ad455e9fc440b","成都市成华荆竹东路与东荆路首创花与城一期","[ 30.717157031398, 104.129007088151 ]"
"5d00feceab0ad455e9fc440d","成都市成华荆竹东路与东荆路首创花与城一期","[ 30.717157031398, 104.129007088151 ]"
"5d00feceab0ad455e9fc440f","成都市成华荆竹东路与东荆路首创花与城二期","[ 30.717157031398, 104.129007088151 ]"
"5d00fecfab0ad455e9fc4411","成都市成华地铁3号线（动物园站）海滨公园旁","[ 30.7154212146862, 104.124768633026 ]"
"5d00fecfab0ad455e9fc4413","成都市成华杉板桥南五路199号（蓝光东方天地旁）","[ 30.6664387982251, 104.136460671712 ]"
"5d00fecfab0ad455e9fc4415","成都市成华二仙桥北路3号","[ 30.6891395315445, 104.135566465579 ]"
"5d00fecfab0ad455e9fc4417","成都市成华环内昭觉寺横路（中国电信旁）","[ 30.7052410088675, 104.111122862092 ]"
"5d00fecfab0ad455e9fc4419","成都市龙泉驿菱西路9号","[ 30.5626978409996, 104.281396964356 ]"
"5d00fecfab0ad455e9fc441b","成都市龙泉驿北泉路龙泉二中旁","[ 30.5714788106436, 104.264992648116 ]"
"5d00fecfab0ad455e9fc441d","成都市郫都国宁东路299号","[ 30.7558489261148, 103.987503327269 ]"
"5d00fecfab0ad455e9fc441f","成都市郫都德源镇德源南路一段229号（稻香路口旁)","[ 30.7805125310607, 103.85531189627 ]"
"5d00fecfab0ad455e9fc4421","成都市高新天府一街1333号（高新七中旁）","[ 30.5665427597746, 104.073850850183 ]"
"5d00fed0ab0ad455e9fc4423","成都市高新交子大道33号","[ 30.5873062533057, 104.07000465751 ]"
"5d00fed0ab0ad455e9fc4425","成都市高新剑南大道中段利通时代晶座","[ 30.5501195583423, 104.053308760284 ]"
"5d00fed0ab0ad455e9fc4427","成都市高新天府三街1599号（天府三街与南华路交汇处）","[ 30.5529336852963, 104.06610441092 ]"
"5d00fed0ab0ad455e9fc4429","成都市高新天府一街与益州大道交汇处（蒙彼利埃小学旁）","[ 30.570838249202, 104.056661535583 ]"
"5d00fed0ab0ad455e9fc442b","成都市高新天府二街368号","[ 30.5578643736798, 104.067087140874 ]"
"5d00fed0ab0ad455e9fc442d","成都市青羊光华大道光华南二路238号（树德中学旁）","[ 30.6735114740691, 103.976175318904 ]"
"5d00fed0ab0ad455e9fc442f","成都市温江涌泉镇（街办）鹏程路99号","[ 30.6800826322063, 103.893838732586 ]"
"5d00fed0ab0ad455e9fc4431","成都市高新石羊场路555号","[ 30.59037481493, 104.049056924899 ]"
"5d00fed1ab0ad455e9fc4433","成都市高新石羊场路555号","[ 30.59037481493, 104.049056924899 ]"
"5d00fed1ab0ad455e9fc4435","成都市高新世纪城路418号","[ 30.5602606810167, 104.086056700549 ]"
"5d00fed1ab0ad455e9fc4437","成都市郫都蜀都新城创智公园南四路100号（创智公园正对面）","[ 30.7946564165981, 103.90812171954 ]"
"5d00fed1ab0ad455e9fc4439","成都市高新天府大道北段1199号（高新国际广场旁）","[ 30.5915390843775, 104.076482803864 ]"
"5d00fed1ab0ad455e9fc443b","成都市天府新区华阳街道一心村二、五组，鹤林村四组","[ 30.4817115305781, 104.030773143328 ]"
"5d00fed1ab0ad455e9fc443d","成都市青羊光华北六路1号","[ 30.6804574806502, 103.960434929184 ]"
"5d00fed1ab0ad455e9fc443f","成都市金牛长青路88号","[ 30.7162568294083, 104.048543420232 ]"
"5d00fed1ab0ad455e9fc4441","成都市成华桃华街45号","[ 30.6864795380072, 104.122739948701 ]"
"5d00fed1ab0ad455e9fc4443","成都市锦江南三环娇子立交外侧","[ 30.6062195095327, 104.133435110892 ]"
"5d00fed1ab0ad455e9fc4445","成都市锦江中环锦绣大道菱窠路口华润凯旋天地","[ 30.617248808609, 104.134852680105 ]"
"5d00fed2ab0ad455e9fc4447","成都市锦江东大路与静康路交汇处华宇广场","[ 30.6294933610077, 104.127994605316 ]"
"5d00fed2ab0ad455e9fc4449","成都市青羊光华南一路255号","[ 30.6800378070068, 104.067445474942 ]"
"5d00fed2ab0ad455e9fc444b","成都市金牛洞子口路163号","[ 30.7301600787585, 104.063771133033 ]"
"5d00fed2ab0ad455e9fc444d","成都市金牛二环与蓉北商贸大道交界处（城北客运站中心对面）","[ 30.7151728225285, 104.069788186543 ]"
"5d00fed2ab0ad455e9fc444f","成都市武侯武侯大道与智谷大道交汇处","[ 30.6296409223794, 103.993184996433 ]"
"5d00fed2ab0ad455e9fc4451","成都市武侯二环路西一段80号","[ 30.6492785923871, 104.031391454524 ]"
"5d00fed2ab0ad455e9fc4453","成都市成华东三环凯德广场魅力城店向东500米","[ 30.6330987252847, 104.163759077941 ]"
"5d00fed2ab0ad455e9fc4455","成都市成华跳蹬河槐树店路26号（成洛大道与中环路交汇处）","[ 30.6549309669851, 104.146402127572 ]"
"5d00fed2ab0ad455e9fc4457","成都市成华跳蹬河南路18号","[ 30.6593084769861, 104.13874577988 ]"
"5d00fed3ab0ad455e9fc4459","成都市成华跳蹬河南路18号","[ 30.6593084769861, 104.13874577988 ]"
"5d00fed3ab0ad455e9fc445b","成都市成华崔家店路418号, 双电西五路26号","[ 30.6670710671884, 104.140888328352 ]"
"5d00fed3ab0ad455e9fc445d","成都市成华崔家店横二街42号","[ 30.6692097415124, 104.133738547264 ]"
"5d00fed3ab0ad455e9fc445f","成都市成华崔家店横二街42号","[ 30.6692097415124, 104.133738547264 ]"
"5d00fed3ab0ad455e9fc4461","成都市成华二环路东三段双庆路6号","[ 30.6565048712424, 104.127077779442 ]"
"5d00fed3ab0ad455e9fc4463","成都市高新中和仁和路600号","[ 30.5620485416374, 104.104931853704 ]"
"5d00fed3ab0ad455e9fc4465","成都市高新吉龙一街333号","[ 30.6558218784164, 104.081533510425 ]"
"5d00fed3ab0ad455e9fc4467","成都市高新梓州大道与新通大道的交汇处","[ 30.6558218784164, 104.081533510425 ]"
"5d00fed3ab0ad455e9fc4469","成都市高新益州大道中段699号（天府一街与天府二街之间）","[ 30.5617755087593, 104.063881100159 ]"
"5d00fed4ab0ad455e9fc446b","成都市高新成汉中路新街里金街","[ 30.5990912189512, 104.061196324628 ]"
"5d00fed4ab0ad455e9fc446d","成都市高新会龙大道与应龙南一路交汇处","[ 30.5291145083281, 104.082141052407 ]"
"5d00fed4ab0ad455e9fc446f","成都市高新汉中路81号","[ 30.6558218784164, 104.081533510425 ]"
"5d00fed4ab0ad455e9fc4471","成都市高新天府二街与荣华北路交汇处","[ 30.5608311277113, 104.050337348911 ]"
"5d00fed4ab0ad455e9fc4473","成都市高新益州大道中段1918号","[ 30.5410506479231, 104.061701934088 ]"
"5d00fed4ab0ad455e9fc4475","成都市高新天府三街288号","[ 30.5533851729452, 104.066781471763 ]"
"5d00fed4ab0ad455e9fc4477","成都市高新富华北路357号","[ 30.5608743122443, 104.047779317972 ]"
"5d00fed4ab0ad455e9fc4479","成都市天府新区益州大道与伏龙北巷交汇处","[ 30.6980549641586, 103.810290161687 ]"
"5d00fed4ab0ad455e9fc447b","成都市天府新区协和下街588号","[ 30.5183982138781, 104.050909380406 ]"
"5d00fed5ab0ad455e9fc447d","成都市锦江玫瑰街10号","[ 30.6093504121666, 104.160309897393 ]"
"5d00fed5ab0ad455e9fc447f","成都市金牛金科苑东街与金科苑南街交叉口西100米","[ 30.7139108161349, 103.991857934195 ]"
"5d00fed5ab0ad455e9fc4481","成都市金牛金樽三街151号","[ 30.7347549438633, 104.001088096073 ]"
"5d00fed5ab0ad455e9fc4483","成都市成华荆竹东路与东荆路交汇处","[ 30.717157031398, 104.129007088151 ]"
"5d00fed5ab0ad455e9fc4485","成都市天府新区华阳街道府河路与南湖路交汇处","[ 30.5035142861343, 104.068950013604 ]"
"5d00fed5ab0ad455e9fc4487","成都市天府新区华府大道一段(欧尚超市对面）","[ 30.5309031419652, 104.049468405415 ]"
"5d00fed5ab0ad455e9fc4489","成都市天府新区汉州路999号","[ 30.4305248925436, 104.08930942258 ]"
"5d00fed5ab0ad455e9fc448b","成都市锦江茶花街106号","[ 30.6091208081469, 104.144838279188 ]"
"5d00fed5ab0ad455e9fc448d","成都市武侯福锦路一段669号","[ 30.617476431854, 103.999253803832 ]"
"5d00fed6ab0ad455e9fc448f","成都市温江江安路196号","[ 30.6934737815611, 103.886902415699 ]"
"5d00fed6ab0ad455e9fc4491","成都市高新新川路博雅城市广场","[ 30.8909453185947, 104.265431809918 ]"
"5d00fed6ab0ad455e9fc4493","成都市高新近慈路66号","[ 30.5839215735311, 104.047145567028 ]"
"5d00fed6ab0ad455e9fc4495","成都市青羊光华大道一段866号","[ 30.6751199894987, 103.980204348865 ]"
"5d00fed6ab0ad455e9fc4497","成都市成华双建路建行正对面（原双建路79号）","[ 30.6853959101384, 104.121698147539 ]"
"5d00fed6ab0ad455e9fc4499","成都市青羊光华东三路588号","[ 30.6779158430792, 103.965468184161 ]"
"5d00fed6ab0ad455e9fc449b","成都市青羊光华东三路588号","[ 30.6779158430792, 103.965468184161 ]"
"5d00fed6ab0ad455e9fc449d","成都市青羊光华大道东4路78号","[ 30.6737908729017, 103.96779210321 ]"
"5d00fed6ab0ad455e9fc449f","成都市青羊西三环蜀鑫路与清波路交汇处（华润金悦湾对面）","[ 30.6920689979636, 104.00131107167 ]"
"5d00fed7ab0ad455e9fc44a1","成都市青羊光华北一路527号","[ 30.6799420889876, 103.974837233952 ]"
"5d00fed7ab0ad455e9fc44a3","成都市金牛人民北路一段辅路龙湖上城","[ 30.6948095354745, 104.079846916677 ]"
"5d00fed7ab0ad455e9fc44a5","成都市金牛花照壁上横街469号","[ 30.7052564357758, 104.047210694177 ]"
"5d00fed7ab0ad455e9fc44a7","成都市武侯四川省成都市武侯区人民南路四段3号来福士广场","[ 30.6377523413691, 104.074558737665 ]"
"5d00fed7ab0ad455e9fc44a9","成都市武侯武科东二路460号","[ 30.6344915046128, 103.991680809908 ]"
"5d00fed7ab0ad455e9fc44ab","成都市武侯晋阳路313号","[ 30.6542386428474, 104.002759752796 ]"
"5d00fed7ab0ad455e9fc44ad","成都市武侯晋吉南路82号","[ 30.6451261087736, 104.014148444899 ]"
"5d00fed7ab0ad455e9fc44af","成都市成华一环路内侧与蜀都大道交界处","[ 30.6408065556289, 104.058584690002 ]"
"5d00fed7ab0ad455e9fc44b1","成都市成华白龙江路6号","[ 30.6395441305082, 104.145935103927 ]"
"5d00fed8ab0ad455e9fc44b3","成都市成华东中环二仙桥北一路","[ 30.6904006900857, 104.131963288517 ]"
"5d00fed8ab0ad455e9fc44b5","成都市成华成都市成华区杉板桥路601号","[ 30.6780535328146, 104.14374431106 ]"
"5d00fed8ab0ad455e9fc44b7","成都市成华东郊记忆旁杉板桥路","[ 30.6745271903157, 104.129663073055 ]"
"5d00fed8ab0ad455e9fc44b9","成都市成华府青路二段177号","[ 30.6893603550116, 104.108052971283 ]"
"5d00fed8ab0ad455e9fc44bb","成都市成华内昭觉寺横路（中国电信旁）","[ 30.7052410088675, 104.111122862092 ]"
"5d00fed8ab0ad455e9fc44bd","成都市成华槐树店一路300号","[ 30.653990743532, 104.136362007633 ]"
"5d00fed8ab0ad455e9fc44bf","成都市成华昭觉寺横路80号","[ 30.7073280738521, 104.110443954932 ]"
"5d00fed8ab0ad455e9fc44c1","成都市龙泉驿车城西三路","[ 30.5613640948177, 104.183228281428 ]"
"5d00fed8ab0ad455e9fc44c3","成都市龙泉驿车城西三路666号","[ 30.5694444384599, 104.18856562 ]"
"5d00fed9ab0ad455e9fc44c5","成都市新都新成彭路大天路出口左侧（博雅新城旁）","[ 30.7661338102628, 104.054035120238 ]"
"5d00fed9ab0ad455e9fc44c7","成都市新都华美东街455号","[ 30.7744112089656, 104.073187446329 ]"
"5d00fed9ab0ad455e9fc44c9","成都市新都文家一巷188号","[ 30.8325336098328, 104.177917179457 ]"
"5d00fed9ab0ad455e9fc44cb","成都市新都北新大道东","[ 30.8197511048571, 104.088582693423 ]"
"5d00fed9ab0ad455e9fc44cd","成都市双流南湖西侧（剑南大道旁边）","[ 30.6041890538408, 104.054735882977 ]"
"5d00fed9ab0ad455e9fc44cf","成都市温江柳城街办学海路399号","[ 30.6884868366266, 103.863573063181 ]"
"5d00fed9ab0ad455e9fc44d1","成都市郫都华都路169","[ 30.7995376535734, 103.905445688087 ]"
"5d00fed9ab0ad455e9fc44d3","成都市大邑大邑县桃源大道99号","[ 30.5806320180035, 103.511937193706 ]"
"5d00fed9ab0ad455e9fc44d5","成都市高新梓州大道200号","[ 30.6558218784164, 104.081533510425 ]"
"5d00fedaab0ad455e9fc44d7","成都市高新雅和北二路和新裕路交汇处","[ 30.520141420654, 104.080678009172 ]"
"5d00fedaab0ad455e9fc44d9","成都市高新天府一街1333号（高新七中旁）","[ 30.5665427597746, 104.073850850183 ]"
"5d00fedaab0ad455e9fc44db","成都市高新红星路南延线与应龙路交叉口","[ 30.5463723739071, 104.095074874903 ]"
"5d00fedaab0ad455e9fc44dd","成都市高新吉庆三路333号","[ 30.5592790813148, 104.070384946164 ]"
"5d00fedaab0ad455e9fc44df","成都市高新万象南路199号","[ 30.5861907379691, 104.056476069631 ]"
"5d00fedaab0ad455e9fc44e1","成都市高新天府大道与天府一街交汇处（地铁世纪城站北行300米）","[ 30.5642642337016, 104.077710413801 ]"
"5d00fedaab0ad455e9fc44e3","成都市高新二环路南四段19号","[ 30.6344329806732, 104.043719074982 ]"
"5d00fedaab0ad455e9fc44e5","成都市高新南华路与天府二街交汇处（高新伊藤旁）","[ 30.5631639116265, 104.043354763589 ]"
"5d00fedaab0ad455e9fc44e7","成都市高新天府四街134号","[ 30.5496911805602, 104.071537809383 ]"
"5d00fedaab0ad455e9fc44e9","成都市高新益州大道北段388号","[ 30.6056476489328, 104.066252756988 ]"
"5d00fedbab0ad455e9fc44eb","成都市高新天府四街1999号","[ 30.548415118195, 104.075502916044 ]"
"5d00fedbab0ad455e9fc44ed","成都市高新天府四街1999号","[ 30.548415118195, 104.075502916044 ]"
"5d00fedbab0ad455e9fc44ef","成都市高新天府大道南段1355号","[ 30.5129318661867, 104.077903253802 ]"
"5d00fedbab0ad455e9fc44f1","成都市高新天府四街134号","[ 30.5496911805602, 104.071537809383 ]"
"5d00fedbab0ad455e9fc44f3","成都市天府新区麓山大道二段（成都实验外国语西区旁）","[ 30.4840429870586, 104.121179098531 ]"
"5d00fedbab0ad455e9fc44f5","成都市天府新区海昌南路南侧","[ 30.4971061759383, 104.081283121238 ]"
"5d00fedbab0ad455e9fc44f7","成都市天府新区正兴镇大安路1458号","[ 30.436144535502, 104.059921063177 ]"
"5d00fedbab0ad455e9fc44f9","成都市天府新区华阳美岸路三段233号","[ 30.4943331486334, 104.061942945863 ]"
"5d00fedbab0ad455e9fc44fb","成都市天府新区南麓山大道一段289号（南延线麓山大道交汇路口）","[ 30.4940123406635, 104.082116151378 ]"
